,id,title,address,introduction,latitude,longitude,dial_num,type,region1,region2,image_url,score,nature,outdoor,fatigue,sea,walking,exciting,day,culture,group,tag
289,290,제주 패러글라이딩 스쿨,"제주특별자치도 제주시 신선길 17-6, 일도주택3층(일도2동)",제주 하늘을 날아보자,33.510384,126.53031,010-7105-2633,관광지,제주시,제주시내,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/2871eb8a-31f1-46da-ac92-eef19f6762c8.jpg,23081.0,3,3,2,1,0,3,3,0,11,"액티비티,맑음,체험,커플"
290,291,하도해변,제주특별자치도 제주시 구좌읍 해맞이해안로,수심이 얕아 어린아이들도 물놀이 하기 좋은 동쪽의 작은 해변,33.5183,126.9017,064-728-3394,관광지,제주시,구좌,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/ded52188-aa81-4dd4-94bc-b661d0c7f3ea.jpg,23054.0,3,3,2,3,3,2,3,0,9,"자연경관,체험,커플,해변,맑음,액티비티,여름"
291,292,김만덕객주,제주특별자치도 제주시 임항로 68,제주 구도심에 있는 미니 민속촌,33.5164883,126.5322757,064-727-8800,관광지,제주시,제주시내,https://api.cdn.visitjeju.net/photomng/imgpath/202112/06/8ab726aa-2425-4724-9ca2-9803524ff927.jpg,22580.0,0,3,1,1,1,0,3,2,12,"문화관광,커플,혼자,맑음,부모,실내관광지,흐림,친구"
292,293,마라도성당,제주특별자치도 서귀포시 대정읍 마라로 153,"드라마, 영화촬영지로 인기가 많은 명소",33.11572696672756,126.269173749321,070-4210-3200,관광지,섬 속의 섬,마라도,https://api.cdn.visitjeju.net/photomng/imgpath/202111/18/ebef07bf-f3e9-4e65-bc77-4447287dea49.jpg,22531.0,1,3,1,2,1,1,2,2,12,"부모,휴식/힐링,가을"
293,294,쇠소깍제트,제주특별자치도 서귀포시 쇠소깍로 151-8 (하효동),제주바다 후룸라이드 '쇠소깍 제트보트',33.250526,126.62091,064-733-0252,관광지,서귀포시,서귀포시내,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/0cb38e84-5d45-4453-b78e-05f1a5ad9396.gif,22438.0,3,3,2,3,0,3,3,0,10,"체험,커플,해변,맑음,액티비티,여름"
294,295,낙천리아홉굿의자마을,제주시 한경면 낙수로 97,제주도에서는 보기 드문 9개의(아홉) 샘이(굿)있는 곳!,33.32757,126.22681,064-733-1946,관광지,제주시,한경,https://api.cdn.visitjeju.net/photomng/imgpath/202111/22/59a17242-e735-4384-8520-558c1ea84ccb.jpg,22054.0,2,1,2,1,1,1,3,1,8,"문화관광,맑음,아이,휴식/힐링,가을"
295,296,송악산 진지동굴,제주특별자치도 서귀포시 대정읍 상모리,전쟁의 상처를 간직한 일제 동굴진지,33.19995931177139,126.29322692818596,064-710-6704,관광지,서귀포시,대정,https://api.cdn.visitjeju.net/photomng/imgpath/202112/07/4891ca3d-df51-43ff-935c-5c5e20240370.jpg,22045.0,3,3,2,2,3,0,3,1,1,"자연경관,문화관광,커플,혼자,부모,아이,친구"
296,297,제주국제공항,제주특별자치도 제주시 공항로 2,"동북아의 중심에서 일본, 중국, 동남아를 연결하는 제주국제공항",33.5063344,126.4952613,-1661-2626,관광지,제주시,제주시내,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/7edf9d03-e94b-44c5-b562-2f946e76cd63.jpg,22002.0,0,0,1,1,1,0,2,0,2,실내관광지
297,298,정물오름,제주특별자치도 제주시 한림읍 금악리 산 52-1,넓고 푸른 정물오름에서 맑고 깨끗한 생명수를 마셔보자,33.33764,126.33035,,관광지,제주시,한림,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/3b0de630-53e5-4271-a3f4-f8d7296dbe9f.jpg,21966.0,3,3,3,0,3,0,3,1,7,"자연경관,커플,맑음,도보,친구"
298,299,지포뮤지엄,제주특별자치도 서귀포시 성산읍 섭지코지로 107,zippo와 artist의 새로운 만남,33.430576,126.92777,064-731-7830,관광지,서귀포시,성산,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/43cad7c1-9964-4805-b220-a781adeddbb2.jpg,21963.0,0,0,1,1,1,0,3,3,5,"실내관광지,친구,커플,사계절"
299,300,화순곶자왈생태탐방숲길,제주특별자치도 서귀포시 안덕면 화순서동로 151,"한라산과 산방산이 보이는, 북방계와 남방계 식물이 공존하는 신비로운 곶자왈",33.264614,126.33123,064-794-9008,관광지,서귀포시,안덕,https://api.cdn.visitjeju.net/photomng/imgpath/202111/30/a7961a12-e79e-4a4f-ae47-903123185d67.JPG,21942.0,3,3,3,1,3,0,3,1,7,"자연경관,커플,걷기/등산,흐림,도보,친구,여름"
300,301,영주산,제주특별자치도 서귀포시 표선면 번영로,신선이 살았다는 영주산,33.405403,126.79736,,관광지,서귀포시,표선,https://api.cdn.visitjeju.net/photomng/imgpath/201810/26/94ba95dd-fa72-495b-8734-88874c9f9f44.jpg,21631.0,3,3,3,0,3,0,3,0,7,"자연경관,걷기/등산"
301,302,해품은체험농장,제주특별자치도 서귀포시 성산읍 서성일로 1078-14,청정제주의 깨끗한 자연에서 감귤을 정성껏 재배하고 있는 체험형 감귤농장입니다.,33.443462,126.89263,070-8871-2098,관광지,서귀포시,성산,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/a41b70fc-b8de-414d-bc96-09efb009c770.png,21558.0,2,3,2,1,1,3,3,0,11,"체험,맑음,부모,아이,친구"
302,303,중문미로파크,제주특별자치도 서귀포시 일주서로 1225-5,중문미로파크는 중문에 위치한 미로테마파크입니다.,33.2631,126.38159,064-738-0667,관광지,서귀포시,중문,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/c27de60f-1789-461b-9068-be1244bc74aa.png,21437.0,2,3,2,1,1,3,3,0,11,"아이,체험,가을"
303,304,한라산소주공장,제주특별자치도 제주시 한림읍 한림로 555,"제주의 대표 주류인 한라산 소주에 대한 역사와 제조 공정, 시음 등을 즐길 수 있다.",33.4073649,126.2563337,064-729-1958,관광지,제주시,한림,https://api.cdn.visitjeju.net/photomng/imgpath/201812/21/e16ce3df-f722-4531-a24e-894878fbe277.JPG,21414.0,0,0,1,1,1,1,3,3,5,"액티비티,체험,실내관광지"
304,305,제주올레 1-1코스,제주특별자치도 제주시 우도면 연평리 2473-1,제주도에서 우도로 느리게 걷기,33.505802,126.94178,064-762-2190,관광지,섬 속의 섬,우도,https://api.cdn.visitjeju.net/photomng/imgpath/201909/05/f2707d87-a3e5-4b40-9571-97e68fc7b60a.jpg,21265.0,3,3,1,2,3,0,3,1,1,"자연경관,커플,봄,혼자,맑음,도보,친구,가을"
305,306,더마카트,제주특별자치도 제주시 한림읍 월림7길 155,빼어난 자연경관과 함께 도내 최대규모의 카트체험장,33.355522,126.24203,064-795-8080,관광지,제주시,한림,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/6a98c266-ad2f-4d75-aaa8-fc3f3e119ec9.gif,21261.0,0,3,3,1,0,3,3,0,11,"체험,커플,부모,액티비티,아이"
306,307,토끼섬,제주특별자치도 제주시 구좌읍 하도리,우리나라 유일의 문주란 자생지,33.52437536995329,126.90282569589226,064-710-6656,관광지,제주시,구좌,https://api.cdn.visitjeju.net/photomng/imgpath/201907/29/5788e7d5-12fe-4453-a152-79f7aa7841a4.jpg,21017.0,3,3,2,2,3,1,3,1,9,"자연경관,커플,혼자,부모,도보,친구"
307,308,산지등대,제주특별자치도 제주시 사라봉동길 108-1 (건입동),오랜 역사를 지니고 있는 제주의 대표 등대 중 하나,33.52147,126.54543,064-720-2672,관광지,제주시,제주시내,https://api.cdn.visitjeju.net/photomng/imgpath/202112/07/272be9bc-ac7c-41ea-9f8d-aa715205799f.jpg,20990.0,1,3,1,2,1,0,1,1,8,"맑음,포토스팟,친구,가을"
308,309,자구리공원,제주특별자치도 서귀포시 칠십리로 145,"생활근린공원으로 해안가에 위치한, 아름다운 풍경과 낭만이 있는 산책공원",33.24342321826576,126.56944972275392,064-760-3192,관광지,서귀포시,서귀포시내,https://api.cdn.visitjeju.net/photomng/imgpath/202111/23/1ea49ca7-bdc1-47ab-bbe6-501d8007cd21.JPG,20989.0,1,3,1,2,3,1,3,0,1,"자연경관,커플,혼자,맑음,부모,아이,친구"
309,310,하고수동해변,제주특별자치도 제주시 우도면 연평리,"우도 동북쪽, 바다빛이 아름다운 해수욕장",33.514126,126.958595,064-728-4352,관광지,섬 속의 섬,우도,https://api.cdn.visitjeju.net/photomng/imgpath/202111/01/0b54058b-c3c7-4c62-b8ee-109a7a2bffb8.jpg,20843.0,3,3,2,3,2,2,3,0,9,"자연경관,커플,맑음,해변,친구,휴식/힐링,여름"
310,311,소정방폭포,제주특별자치도 서귀포시 칠십리로214번길 17-17,국내 유일의 해안 폭포,33.24507449653245,126.57749384028932,,관광지,서귀포시,서귀포시내,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/fec4430a-317a-4cb4-bd20-9fba73026012.jpg,20816.0,3,3,2,2,1,2,3,1,10,"자연경관,커플,맑음,부모,포토스팟,아이,친구"
311,312,판포포구,제주특별자치도 제주시 한경면 판포리 2877-3,서귀포 끝자락에 있는 깨끗한 물색을 자랑하는 작은 포구,33.36537,126.19965,--,관광지,제주시,한경,https://api.cdn.visitjeju.net/photomng/imgpath/202111/18/73f09631-d934-4066-9284-bea3b8db6f5b.JPG,20798.0,3,3,2,3,2,2,3,0,9,"자연경관,문화관광,해변,아이,친구,여름"
312,313,하늘여행 행글라이더체험장,제주특별자치도 서귀포시 안덕면 중산간서로 1877,제주하늘 위로 날아보기,33.288451821204305,126.31655923223263,064-794-0822,관광지,서귀포시,안덕,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/c7aeea18-8e73-4598-821c-d1813c50705f.jpg,20667.0,1,3,3,1,0,3,3,0,11,"체험,커플,액티비티,아이,친구"
313,314,논짓물,제주특별자치도 서귀포시 하예동,해수와 담수가 만나는 곳에 있는 천연 해수욕장,33.237144,126.3893,064-760-4864,관광지,서귀포시,서귀포시내,https://api.cdn.visitjeju.net/photomng/imgpath/201907/15/9dc20768-5c9f-40fe-a4ef-8dba055a006d.jpg,20546.0,3,3,2,3,0,2,3,0,10,"자연경관,체험,커플,혼자,부모,액티비티,친구,아이"
314,315,세계술박물관,제주특별자치도 서귀포시 표선면 한마음초등로 431,우리나라 전통주를 비롯하여 세계의 술의 역사를 알 수 있는 박물관,33.3539592,126.817669,064-787-9500,관광지,서귀포시,표선,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/bbeee928-9c57-4824-a8cb-bc104ff3a9fb.jpg,20389.0,0,0,1,1,1,1,3,3,5,"실내관광지,문화관광,친구"
315,316,산지천,제주특별자치도 제주시 건입동,동문시장에서 제주항까지 이어진 내천,33.513171187305915,126.5272514753632,064-728-4412,관광지,제주시,제주시내,https://api.cdn.visitjeju.net/photomng/imgpath/202112/01/32f7e2e5-ac49-4a9c-af42-13214b9bc2a3.jpg,20383.0,1,3,1,1,3,1,3,0,1,"자연경관,아이,걷기/등산"
316,317,종달리해안도로,제주특별자치도 제주시 구좌읍 종달리 630-1,"파란 하늘과 고즈넉한 해변 길, 그리고 파스텔 빛 수국이 가득한 곳",33.482853,126.901794,--,관광지,서귀포시,성산,https://api.cdn.visitjeju.net/photomng/imgpath/202111/16/c2d1f661-8f28-4f2a-8c27-e7f880a4d8f2.JPG,19897.0,2,3,2,2,3,0,3,0,1,"맑음,커플,여름"
317,318,제주힐링명상센터,제주특별자치도 제주시 애월읍 어음13길 196,제주를 호흡하고 명상하는 곳,33.3954954,126.3611333,064-799-7720,관광지,제주시,애월,https://api.cdn.visitjeju.net/photomng/imgpath/202108/03/880db1bd-e027-4f8d-8246-5e43a673a13b.jpg,19688.0,2,3,0,1,1,0,3,0,3,부모
318,319,다이나믹메이즈,제주특별자치도 서귀포시 표선면 번영로 2644,"다이나믹메이즈는 날씨에 구애받지 않고 즐기는 실내 액티비티다. 요즘 인기인 ‘방탈출’과 비슷한 콘셉트로 미로를 빠져나오기 위해 여러 가지 미션을 수행해야 한다. 가족이나 친구, 연인과 한 팀이 되어 서로 머리를 맞대 문제를 풀고 장애물을 뛰어넘으며 탈출구를 향해 달리는 색다른 재미를 느낄 수 있다. ",33.399128,126.785194,064-787-8774,관광지,서귀포시,표선,https://api.cdn.visitjeju.net/photomng/imgpath/202205/30/d2cdf791-3e06-423c-a6be-fe9255c04c7c.jpg,19598.0,0,0,2,1,1,3,3,0,4,"아이,체험,실내관광지"
319,320,표선세화해안도로,제주특별자치도 서귀포시 표선면 표선리,동쪽 끝의 해안을 따라 형성된 해안도로로 최근 떠오르는 아름다운 해안길,33.524757,126.8606,064-760-2772,관광지,서귀포시,표선,https://api.cdn.visitjeju.net/photomng/imgpath/202111/16/f77be173-4a5d-4edf-997f-2ece3e634a0b.JPG,19572.0,2,3,2,2,3,0,3,0,1,"해변,친구,여름"
320,321,제주평화박물관(전쟁평화박물관)[휴관중],제주시 한경면 청수서5길 63,일제강점기 '과거의 이야기'를 직접 체험하면서 평화의 소중함을 느낄 수 있는 곳,33.305588,126.249275,064-772-2500,관광지,제주시,한경,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/46438d7d-5948-4af2-bbfb-fd9d3132e52a.jpg,19360.0,0,0,1,1,1,0,3,3,5,"실내관광지,문화관광,아이,가을"
321,322,디스커버제주,제주특별자치도 서귀포시 대포로 26,지금껏 알지 못했던 제주를 발견하고 사람을 만나는 여행,33.2435151,126.4352216,050-5558-3838,관광지,서귀포시,서귀포시내,https://api.cdn.visitjeju.net/photomng/imgpath/201908/12/5021e434-1d6b-42fd-930e-40da2f37dd40.jpg,19305.0,3,3,2,3,0,3,3,0,10,"액티비티,친구,체험,커플"
322,323,돈내코유원지,제주특별자치도 서귀포시 돈내코로 120,시원한 폭포와 상록수림으로 둘러 싸인 매력적인 곳,33.30042,126.584206,064-710-6920,관광지,서귀포시,서귀포시내,https://api.cdn.visitjeju.net/photomng/imgpath/202111/19/8e2f0c6a-e550-4ff6-9e7c-d119c4120ac4.jpg,19147.0,3,3,2,2,1,2,3,1,10,"체험,맑음,액티비티,아이,여름"
323,324,조천함덕해안도로,제주특별자치도 제주시 조천읍 조천8길 14-1,조천과 함덕을 연결해 주는 이국적인 해안도로,33.52976,126.6448,--,관광지,제주시,조천,https://api.cdn.visitjeju.net/photomng/imgpath/202111/22/48f9be2b-f5e2-48c1-8545-f5cb26f14924.jpg,19131.0,2,3,2,2,3,0,3,0,1,맑음
324,325,섯알오름,제주특별자치도 서귀포시 대정읍 상모리 1618,역사의 아픔을 간직한곳,33.20450505762628,126.28167600000006,,관광지,서귀포시,대정,https://api.cdn.visitjeju.net/photomng/imgpath/201908/09/fac531a3-7e22-4230-a9e2-29dac004a002.jpg,19069.0,3,3,3,0,3,0,3,1,7,"자연경관,문화관광,커플,혼자,부모,도보,친구,아이"
325,326,하모씨워킹,제주특별자치도서귀포시대정읍최남단해안로 130,물 맑기로 유명한 제주의 하모해수욕장을 직접 걸어볼 수 있는 서비스를 제공한다.,33.207684,126.2912,--,관광지,서귀포시,대정,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/b1b38de2-8978-4ed3-9f2a-60dd37939c30.jpg,19031.0,3,3,2,3,0,3,3,0,10,"체험,커플,해변,맑음,액티비티,친구"
326,327,사려니오름,제주특별자치도 서귀포시 남원읍 516로 1648-87,볼록한 제주 오름들이 한눈에 보이는 사려니오름,33.3350665992182,126.6432355849854,,관광지,서귀포시,남원,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/cd21b3f1-1e1a-4168-b325-2e344c5791d9.jpg,18872.0,3,3,3,0,3,0,3,1,7,"자연경관,커플,봄,흐림,걷기/등산,도보"
327,328,제주올레 5코스,제주특별자치도 서귀포시 남원읍 남태해안로 140,남원포구에서부터 쇠소깍 다리까지 끊이지 않는 이야기길,33.273167,126.70446,064-762-2190,관광지,서귀포시,남원,https://api.cdn.visitjeju.net/photomng/imgpath/202111/22/457f66cb-fed3-47d0-8c41-954f2496a7c4.jpg,18819.0,3,3,1,2,3,0,3,1,1,"자연경관,혼자,맑음,걷기/등산,도보,친구,여름"
328,329,흑돼지거리,제주특별자치도 제주시 건입동,건입동에 위치한 흑돼지구이 전문점이 모여 있는 골목,33.5132674,126.5511425,,관광지,제주시,제주시내,https://api.cdn.visitjeju.net/photomng/imgpath/201807/26/f8ad0c26-2030-4f03-8511-b80fb56a3718.JPG,18787.0,0,3,1,1,1,0,0,0,8,사계절
329,330,서복전시관,제주특별자치도 서귀포시 칠십리로 156-8,진시황의 불로장생의 꿈인 불로초를 찾아 제주도에 온 것으로 전해지는 서복(徐福)을 기념하는 전시관,33.2448641,126.5706551,064-760-6361,관광지,서귀포시,서귀포시내,https://api.cdn.visitjeju.net/photomng/imgpath/202112/23/968cc936-9abe-4648-8a7b-d12fd67f2b06.JPG,18741.0,1,3,1,1,1,0,3,3,12,사계절
330,331,이랜드뮤지엄,제주특별자치도 제주시 한림해안로 530,세계 최고가품인 오스카트로피 및 아카데미시상식 수상작들의 영화소품을 전시하는 박물관,33.436172,126.27444,064-796-9608,관광지,제주시,한림,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/b86f3367-4964-4b32-bfb6-ce89113dd94b.jpg,18628.0,0,0,1,1,1,1,3,3,5,"실내관광지,아이,사계절"
331,332,영실기암,제주특별자치도 서귀포시 하원동,"한라산 영실코스에서 만날 수 있는 영실기암
· 세계생물권보존지역
· 세계자연유산
· 세계지질공원",33.34389,126.4925,--,관광지,서귀포시,서귀포시내,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/31f407a5-dd4a-4afd-8bab-eb81e7111e33.jpg,18622.0,3,3,3,0,3,0,3,1,7,"자연경관,체험,포토스팟,액티비티,휴식/힐링"
332,333,문섬(서귀포해양도립공원),제주특별자치도 서귀포시 칠십리로,섬에 아무것도 자라지 않는 민둥섬이라서 붙여진 이름의 섬,33.226475,126.565994,064-710-6656,관광지,서귀포시,서귀포시내,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/56d5e737-509c-4e54-ab73-5e3fb90fcb01.gif,18586.0,3,3,3,2,3,0,3,1,7,"자연경관,커플,혼자,부모,포토스팟,해변,친구,아이"
333,334,장생의 숲길,제주특별자치도 제주시 명림로 584,숲의 다양한 모습과 풍경들을 보여주는 장생의 숲길,33.439373,126.62845,064-728-3631,관광지,제주시,제주시내,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/c5bb20e3-5687-41fe-8525-ba595df90501.jpg,18569.0,2,3,3,1,3,0,3,0,7,"자연경관,혼자,걷기/등산,흐림,도보,여름"
334,335,낙타트래킹,제주특별자치도 서귀포시 표선면 번영로 2564-21,"kbs 인간극장, sbs 동물농장, kbs 배틀트립, 생생정보통, vj특공대, 굿모닝대한민국, sbs 좋은아침, kbs 귀농이 대박이다 등 다수 출연",33.40256,126.77849,064-787-2256,관광지,서귀포시,표선,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/d94d144b-a983-416f-aa96-1c7e7efdb1f0.jpg,18553.0,2,3,2,1,1,3,3,0,11,"액티비티,친구,체험,커플"
